Year,Facility_Name,Province,CO2,CH4,N2O,Total_Emissions
2017,Twin Peaks Hydroponics Inc.,Ontario,19181.22,0.38,0.36,19287.26
2017,Great Northern Hydroponics,Ontario,31164.4,0.62,0.58,31335.46
2017,Truly Green Farms,Ontario,16069.89,0.32,0.3,16158.35
2017,Allegro Acres Inc.,Ontario,12231.33,0.24,0.23,12299.0
2017,Ecotex Healthcare Linen Service LP,Ontario,10689.73,0.21,0.2,10748.61
2017,Sun-Brite Foods Inc.,Ontario,11662.86,0.23,0.2,11722.3
2017,SUPER-PUFFT SNACKS CORPORATION,Ontario,12549.84,0.25,0.22,12615.14
2017,AMCO Farms Inc.,Ontario,25715.05,0.51,0.48,25856.53
2017,ARLANXEO WEST,Ontario,315207.6,80.188,8.09,319596.714
2017,Division Laronde,Quebec,25775.401,1.025,6.066,28181.351336
2017,POLYCON INDUSTRIES,Ontario,41869.32999,7.232973,0.970441,42329.020098
2017,The Ottawa Hospital - Civic campus,Ontario,12517.9217,0.2466,0.2331,12586.598
2017,Ingleside Plant,Ontario,19767.871,0.379,0.362,19874.413
2017,TAQA CHINCHAGA C-32-H/94-H-8,British Columbia,11101.1692,167.1755,0.3203,15866.9627
2017,TAQA LAPRISE A-40-E/94-H-5,British Columbia,8322.1472,149.8504,0.2374,12580.8694
2017,University of Waterloo-GHG,Ontario,32973.0,0.65,0.614,33153.91
2017,Greenhill Produce (2),Ontario,28554.0,0.56,0.53,28710.13
2017,Guelph,Ontario,10803.327,0.213,0.19,10859.641
2017,Main Greenhouses,Ontario,22948.17,4.0,0.71,23248.32
2017,Mine Éléonore,Quebec,22218.0,0.963,6.529,24073.631
2017,RRX Beadle 13-19,Saskatchewan,6389.03,291.23,8.7544,16863.386
2017,RRX Gleneath 12-11,Saskatchewan,5607.96,195.89,4.8214,12370.551
2017,RRX Plato 1-31,Saskatchewan,12419.21,321.42,15.5674,25544.331
2017,Ashbridges Bay Treatment Plant,Ontario,12921.0,0.2532,6.4795,14645.1571
2017,Highland Creek Treatment Plant,Ontario,12377.0,36.5626,11.4404,16432.4588
2017,Lieux d'enfouissement technique d'Hébertville Station,Quebec,1977.0,615.02,0.01,19200.21
2017,Enwave Windsor Limited Parnership,Ontario,11851.95,0.2358,0.2306,11919.6614
2017,Stackpole PMDS,Ontario,10295.9538,0.202853,0.180804,10349.54674
2017,GENPAK MISSISSAUGA,Ontario,13311.0,1.13,4.13,14437.09
2017,Alderson West Sour Gas Plant,Alberta,7247.762,135.26,0.123,11067.637
2017,Countess Sour Gas Plant,Alberta,16582.116,187.699,0.349,21930.173
2017,Countess Makepeace Comp Stn 03-18-022-17W4,Alberta,7673.793,96.04,0.209,10418.298
2017,Countess (Scandia) Sweet Gas Plant 04-12-018-17W4,Alberta,7765.936,104.975,0.208,10760.356
2017,Natural Gas Distribution System,Ontario,1403.3,606.942,0.0345,18406.8185
2017,LET Saint-Flavien,Quebec,3566.89,549.88963,0.0979,18989.74314
2017,Usine de PCC de Windsor,Quebec,21545.0,0.0,0.0,21545.0
2017,"Innophos Canada, Inc.",Ontario,33087.0,0.43,0.39,33202.39
2017,Physical Resources Service,Ontario,16592.24,0.676904,0.308968,16693.06983
2017,Usine St-Laurent,Quebec,18461.53,2.83,20.39,23944.12
2017,Cambridge Manufacturing,Ontario,19214.0,0.379,0.337,19313.917
2017,Calgary Plant,Alberta,29540.0,0.0,0.0,29540.0
2017,IKO Hawkesbury,Ontario,12415.30916,0.36981,0.22032,12484.04864
2017,IKO Madoc,Ontario,20322.89982,0.46302,0.40505,20443.202628
2017,Complexe environnemental St-Michel,Quebec,34772.0,531.059,10.984,52552.412
2017,Vaudreuil-Dorion site,Quebec,10.0,0.0,0.0,10.0
2017,Pepsico Aliments Canada - Usine de Lauzon,Quebec,11003.0,0.215,0.192,11059.9
2017,Montreal Wallboard/Finishing Plant,Quebec,31.0,0.6,0.53,188.25
2017,Lieu d'enfouissement technique de Saint-Côme-Linière,Quebec,2891.8,1352.508,0.02846,40769.5659
2017,Usine St-Leonard,Quebec,10662.72,0.21,0.188,10718.42
2017,1329606 Ontario Limited,Ontario,13858.213,0.273,0.258,13934.227
2017,Klassen Greenhouse Farms,Ontario,11207.534,0.221,0.209,11269.107
2017,Mucci Farms Ltd.,Ontario,29383.483,0.896,0.557,29556.176
2017,Pomas Farms Inc.,Ontario,24863.387,0.496,0.491,25007.39
2017,Sun Gro Farms Inc.,Ontario,12180.584,0.24,0.227,12247.459
2017,Agriville Farms Ltd,Ontario,21442.735,2.47,0.672,21689.975
2017,Southshore Greenhouses Inc.,Ontario,14735.541,0.805,0.343,14848.976
2017,Zochem,Ontario,16385.0,0.32,0.29,16470.81
2017,Minto Mine,Yukon,17332.4,0.8386,0.683002,17536.87633
2017,Nature Fresh Plant 1,Ontario,27558.407,5.347,1.162,28016.053
2017,Nature Fresh Plant 2,Ontario,11179.041,0.223,0.218,11243.055
2017,Kapital Produce Ltd,Ontario,14181.246,0.279,0.264,14259.018
2017,Platinum Produce,Ontario,18655.285,0.368,0.347,18757.544
2017,J.C. Fresh Farms Ltd.,Ontario,13476.543,0.266,0.251,13550.506
2017,IKO Calgary,Alberta,10058.0168,0.259906,0.179376,10112.828808
2017,Great Lakes Greenhouses Inc.,Ontario,26571.967,1.579,0.546,26760.869
2017,Arriva 02-25 Gas Plant,Alberta,20270.01489,152.96083,1.86714,25047.71023
2017,Sunrite Greenhouses Ltd,Ontario,16612.914,0.327,0.309,16703.955
2017,Lieu d'enfouissement sanitaire Chibougamau,Quebec,1376.0,501.0,0.0,15404.0
2017,Edmonton TELUS Toll,Alberta,11435.19515,0.219451,0.207589,11496.35086
2017,Toronto Board Plant,Ontario,25171.0,0.4959,0.4421,25302.0417
2017,Columbia Forest Products,Ontario,14095.0,0.278,0.248,14168.504
2017,Entice System 2 Sweet Gas Plant 01-24,Alberta,10306.62205,184.046821,0.018405,15464.81036
2017,Entice Sweet Gas Plant 05-31,Alberta,10321.24735,184.307988,0.018431,15486.75523
2017,Torrington 08-28-032-26W4,Alberta,11723.61136,209.350202,0.020935,17590.96479
2017,16-07-29-26-W4M Acme,Alberta,13570.84582,242.336532,0.024234,20362.69073
2017,NEVIS 12-07-041-22-W4,Alberta,15145.97382,270.463817,0.027046,22726.12789
2017,Irricana Compressor Station 10-22,Alberta,8386.408612,149.757296,0.014976,12583.58154
2017,Torrington Comp Stn 08-31,Alberta,7098.707804,126.762638,0.012676,10651.42081
2017,Ewing Lake Comp Stn 15-33,Alberta,7147.009229,127.625164,0.012763,10723.89602
2017,Linden Comp Stn 07-11,Alberta,7179.125883,128.198676,0.01282,10772.08611
2017,01-22-27-25-W4M Entice Comp Stn,Alberta,7400.191304,132.146272,0.013215,11103.7889
2017,Gayford Sweet Gas Plant 10-31,Alberta,7404.089979,132.215892,0.013222,11109.63879
2017,NEVIS NORTH 06-11-042-23W4,Alberta,7581.005537,135.375098,0.013538,11375.09585
2017,14-35-29-24-W4M Swalwell Comp Stn,Alberta,7688.503603,137.294706,0.013729,11536.39356
2017,Norfolk Gas Battery 13-13,Alberta,8084.861891,144.372533,0.014437,12131.11862
2017,Gayford South Comp Stn 12-35,Alberta,8255.81353,147.425241,0.014743,12387.62717
2017,06-24-039-23W4 Alix,Alberta,8935.489597,159.562313,0.015956,13407.4627
2017,Lyalta Comp Stn 14-26,Alberta,8936.606515,159.582258,0.015958,13409.13861
2017,Twining Gas Battery and Comp Stn 12-10,Alberta,9549.12,170.519999,0.017052,14328.19875
2017,Winnipeg Malt Plant,Manitoba,15628.04,0.310024,0.210108,15692.39929
2017,Chaplin,Saskatchewan,17000.0,0.0,0.0,17000.0
2017,Prairie Malt Limited - Cargill,Saskatchewan,24595.96522,5.974496,0.600722,24922.44243
2017,Max Aicher (North America) Limited,Ontario,13010.0,0.254,0.226,13077.002
2017,City of Moose Jaw (Landfill),Saskatchewan,210.2945,1676.7847,0.003,47161.0611
2017,West Yellowhead Regional Landfill,Alberta,95.0,951.01,0.04,26733.88
2017,WDMLR Landfill,Alberta,5212.0,1371.186,0.184,43653.968
2017,Brock University,Ontario,27883.97,0.5997,0.5148,28037.1836
2017,Alliance Pipeline Ltd. - BC Pipeline System,British Columbia,18666.6013,133.004,0.475,22516.5883
2017,Copper Mountain Mine,British Columbia,88133.9266,5.39632,13.09057,91754.02461000001
2017,Big Marble Farms,Alberta,10144.0,0.0,0.0,10144.0
2017,LET RAGUENEAU,Quebec,478.0,964.06245,0.116,27502.4886
2017,PRAXAIR CANADA INC. PAT CARBON DIOXIDE PRODUCTION PLANT,Quebec,47930.18,63.92,0.0,49719.94
2017,Patterson Creek Gas Plant 11-21,Alberta,19646.285,143.944,6.1966,25318.816
2017,Rosa Flora Growers Limited,Ontario,15296.928,3.33,0.379,15490.603
2017,City of Cornwall Landfill Site,Ontario,0.0,1794.45,0.0,50244.6
2017,House Mountain GP 1-8-70-10W5,Alberta,16501.7898,1.1898,0.4182,16645.9272
2017,Université de Montréal - Campus de la Montagne,Quebec,16069.0,0.3166,0.28237,16152.69285
2017,Foothills Boulevard Regional Landfill,British Columbia,239.777225,3476.437902,2.735894,98305.05039100001
2017,Caribou Mine,New Brunswick,10633.1368,0.284,0.4466,10759.4378
2017,McAdam Wallboard Plant,New Brunswick,12986.6,0.37328,0.27703,13070.46479
2017,Winnipeg Wallboard Plant,Manitoba,12173.87,0.2671,0.2132,12237.8468
2017,Transmission Mainline - AB,Alberta,28918.127,210.2833,0.7369,35001.3379
2017,Glenrose Energy Centre,Alberta,25791.15,0.5,0.47,25929.7
2017,Tonolli Canada,Ontario,22311.0,0.209,0.137,22353.157
2017,PPY Daiber d-044-C/094-B-16,British Columbia,12820.9878,46.0675,0.3841,14212.6643
2017,Elmira Facility,Ontario,10074.385,0.1985,0.1769,10126.8215
2017,Beare Road Landfill,Ontario,0.0,8556.290147,0.0,239576.1241
2017,HHR Karr 01-16-065-03W6,Alberta,23193.68,102.04,0.43,26164.75
2017,HHR Gold Creek 09-03-068-04W6,Alberta,29312.12,129.2,0.64,33099.32
2017,Kakwa Gas Battery 04-26-061-05W6,Alberta,40170.7924,210.9786,0.9951,46341.8947
2017,Thackeray Landfill,Ontario,0.0,1589.412471,0.0,44503.54919
2017,Mission Landfill,British Columbia,0.0,870.9,0.0,24385.2
2017,Linamar Gear,Ontario,19041.18,0.64708,0.347311,19151.335655
2017,HHR Gold Creek 03-10-068-04W6,Alberta,8573.76,37.44,0.2,9675.08
2017,Tamarack Minnehick Oil Battery 04-14-044-05 W5M,Alberta,12682.629,125.4,1.225,16518.454
2017,6-21-38-20W4M,Alberta,9999.32,106.919,0.25708,13061.1782
2017,Kakwa Gas Processing 01-35-060-05W6,Alberta,19299.383,86.7016,0.4549,21847.5763
2017,North Hoosier Oil Battery 13-21-032-27 W3M,Saskatchewan,2225.162,877.422,0.056,26807.818
2017,VEHCOM MANUFACTURING,Ontario,10524.71,0.428216,0.201589,10590.12113
2017,WEST FRASER MILLS - WILLIAMS LAKE,British Columbia,11326.1,0.2192,0.1683,11376.8371
2017,"Chetwynd Forest Industries, a Division of West Fraser Mills Ltd.",British Columbia,8986.0,17.4137,11.6096,12550.1276
2017,Donkin Mine,Nova Scotia,1781.993,2623.0419,0.143,75265.0612
2017,Montreal Plant (024),Quebec,35002.0,0.836,0.743,35222.303
2017,Astra Lampman 08-03-05-06 W2M,Saskatchewan,12460.669,32.0636,0.1976,13410.8138
2017,Astra 16-19-002-04 W2M,Saskatchewan,10124.6358,32.4543,0.1676,11077.7702
2017,Nylene Canada Inc.,Ontario,10041.785,0.198,0.176,10093.969
2017,Mitsue Plant,Alberta,20309.97465,0.7345,0.39009,20433.9145
2017,LET de Saint-Rosaire,Quebec,1295.0,3670.707,9.493,106590.441
2017,Bailey Sanitary Landfill,British Columbia,298.77,1653.37491,0.04594,46605.44158
2017,Limestone CS 04-36,Alberta,16603.0229,178.7117,1.7731,22076.822
2017,Canoe Forest Products,British Columbia,17992.44,0.4091,0.4449,18121.7933
2017,Weyerhaeuser Princeton Sawmill,British Columbia,21527.0,0.6108,0.6346,21712.2714
2017,Grand Forks Sawmill,British Columbia,14247.35,0.423722,0.495437,14390.50502
2017,Dunkley Lumber Ltd.,British Columbia,27926.6225,0.7945,1.3773,28313.853
2017,Molycop Canada Plant 2,British Columbia,13121.23738,0.254094,0.226834,13188.463028
2017,Houston Pellet Limited Partnership,British Columbia,17407.5,0.35,0.36,17512.7
2017,Williams Lake,British Columbia,6117.0,0.13,0.17,6165.69
2017,Tabor Sawmill,British Columbia,17340.3015,0.44953,0.278549,17426.70383
2017,Lavington Pellet Limited Partnership,British Columbia,28978.0,0.59,0.6,29153.52
2016,Division Alma,Quebec,67109.0,627.33,1.2,88169.42199999999
2016,Aciérie - ArcelorMittal Contrecoeur,Quebec,175155.07,1.0,0.79,175392.420007
2016,"Foothills Pipeline, Alberta",Alberta,252984.1361,1376.709961,4.981,292851.980011
2016,Kingston CoGen,Ontario,295212.0,77.010002,7.7,299408.7801
2016,Redwater Fertilizer Operations,Alberta,1301593.804,1181.42594,27.9495,1342080.347659
2016,Alberta Envirofuels,Alberta,280526.5055,24.781,1.5448,281629.745539
2016,Alliance Pipeline Ltd. - AB Pipeline System,Alberta,523106.9643,899.014976,14.442,552106.513657
2016,Alberta-Pacific Forest Industries Inc.,Alberta,87622.0,91.799602,63.3623,106983.3984
2016,Rio Tinto Alcan Inc - British Columbia,British Columbia,767049.5943,1.748054,1.753243,916237.4392360001
2016,Essar Steel Algoma Inc,Ontario,2615843.091,822.799976,30.4,2646937.489758
2016,Aluminerie Alouette inc.,Quebec,1032562.0,2.6644,2.648,1119920.4012
2016,Aluminerie de Baie-Comeau,Quebec,462833.26,0.2111,3.1622,473742.7748
2016,Aluminerie de Bécancour inc.,Quebec,776679.4907,1.4392,1.9333,809096.941826
2016,ATCO Pipelines - Transmission System,Alberta,77210.7209,4229.270288,12.6229,198975.35747
2016,Atikokan Generating Station,Ontario,25596.0,56.992001,7.377,29146.68103
2016,Battle River Generating Station,Alberta,2145988.5,23.2079,31.6222,2155018.2046
2016,Bayside Power,New Brunswick,648689.0,13.0,38.900002,659361.5005
2016,Usine de Bedford,Quebec,487341.5747,18.391,2.387,488489.0776819999
2016,Belledune Generating Station,New Brunswick,2756150.801,23.469999,35.200001,2766135.96078
2016,Boundary Dam Power Station,Saskatchewan,4816293.5,87.900002,121.800003,4851031.701
2016,Resolute Forest Products - Thunder Bay Operations,Ontario,178006.8115,407.420005,44.88,201307.771623
2016,Brady Road Resource Management Facility,Manitoba,0.0,14478.17,0.0,405388.76
2016,Brampton Assembly Plant,Ontario,73737.12,1.47,1.3,74122.78
2016,Brazeau Gas Plant,Alberta,78087.65381,2588.949365,5.2185,151961.13852
2016,Brazeau River Gas Plant,Alberta,63312.64973,182.750001,6.4765,70145.922266
2016,Brighton Beach Power,Ontario,97121.45769,27.16,2.53,98552.38769
2016,Brock West Landfill,Ontario,0.0,1042.404297,0.0,29187.32032
2016,Brookfield Cement Plant,Nova Scotia,198459.0016,1.47,0.4,198606.161564
2016,Brunswick Smelter,New Brunswick,201470.23,7.43,5.27,203074.82
2016,Burnaby Refinery,British Columbia,499838.8094,195.300597,4.8466,506591.575186
2016,Burrard Generating Station,British Columbia,9857.678167,2.4965,0.2501,9993.856667
2016,"TransCanada Pipeline, Saskatchewan",Saskatchewan,563321.9675,594.61459,25.363899,586692.60926
2016,Cabot Canada Limited,Ontario,207201.9351,0.082,0.075,207224.106059
2016,Calgary Energy Centre,Alberta,288721.0,73.739998,7.388,292743.5399
2016,Northern Lime Limited,Ontario,134121.2383,19.43001,0.42605,134778.18181
2016,Canadian Fertilizers Limited,Alberta,1576429.303,73.450199,16.870499,1582956.590502
2016,Cancarb Ltd.,Alberta,150463.9691,13.7973,1.0866,151141.8145
2016,"TransCanada Pipeline, Alberta System",Alberta,2691812.275,14647.96432,52.9855,3115996.434092
2016,Cardinal Power,Ontario,93464.0,24.371,2.444,94794.048
2016,Cariboo Pulp and Paper Company,British Columbia,96412.0,136.608064,33.733359,109176.36594
2016,Dundas Operations,Ontario,501669.4375,2.01632,1.36959,502088.8358
2016,Beachville Operation,Ontario,377949.35,2.108,1.812,378488.554
2016,Carol Project,Newfoundland and Labrador,983424.0,12.0,15.0,987735.0
2016,Carseland Nitrogen Operations,Alberta,560600.9824,204.008007,7.6718,568346.233609
2016,Carseland Power Plant,Alberta,351079.4375,23.0938,8.8148,354061.9859
2016,Carseland Works,Alberta,371.476013,0.3355,481.442414,127963.109713
2016,Ingredion Canada Incorporated - London Plant,Ontario,125466.2146,2.475,2.217,126123.019601
2016,Cavalier Energy Centre,Alberta,181385.3621,16.656256,4.444,183029.39735
2016,Cavendish Farms,Prince Edward Island,54729.05078,2.36,1.07,55078.68078
2016,Co-op Refinery Complex,Saskatchewan,1727738.8,50.800002,33.840001,1738128.800049
2016,Centrale de Cap-aux-Meules,Quebec,129119.0,1.446,2.615,129852.463
2016,Chimie Parachem s.e.c,Quebec,205312.071,2.84794,2.542828,206065.662741
2016,Christina Lake SAGD Bitumen Battery,Alberta,2317351.786,703.190701,13.2846,2340561.543928
2016,Cimenterie de Saint-Basile,Quebec,700009.6001,2.6064,2.7903,700822.008798
2016,Cimenterie de Saint-Constant,Quebec,545445.0852,5.8558,1.9603,546128.52713
2016,Electric Utility - Generation,Alberta,312834.75,264.114799,7.9558,322338.251372
2016,Clover Bar Energy Centre,Alberta,164372.2188,40.4683,4.0468,166577.7332
2016,Coal Mountain Operations,British Columbia,70746.94531,2257.200082,6.4455,135656.60511
2016,Cochrane Extraction Plant,Alberta,500333.8561,131.7491,11.2988,509730.797886
2016,Cold Lake,Alberta,5426180.616,1113.142649,101.409694,5484222.179029
2016,Coleson Cove Generating Station,New Brunswick,536553.8999,4.9,9.23,539137.049902
2016,Chatham,Ontario,155529.5938,3.06428,2.73121,156339.1642
2016,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,Quebec,914456.0,4.3,5.7,916919.6799999999
2016,Copper Cliff Nickel Refinery,Ontario,113013.6671,1.70564,1.53463,113468.101985
2016,Copper Cliff Smelter,Ontario,272414.9375,4.0778,4.9314,273835.9369
2016,Corner Brook Pulp and Paper,Newfoundland and Labrador,46298.40088,63.819001,9.402,50952.862911
2016,Cory Cogeneration Station,Saskatchewan,658910.6875,48.165401,16.807501,664713.3065
2016,Crofton Division,British Columbia,152112.012,192.608406,45.228199,169490.520039
2016,Delta Plant,British Columbia,656287.3,40.682701,5.2819,658826.119088
2016,ATCO Gas - Distribution System,Alberta,55736.71994,3394.624444,0.0,150786.204368
2016,ArcelorMittal Dofasco,Ontario,4872159.11,638.568695,21.199601,4898106.19211
2016,Espanola Mill,Ontario,178785.78,272.90139,45.854,198584.667729
2016,East Calgary Landfill,Alberta,844.0,1220.119995,0.114,35037.56986
2016,East Crossfield Gas Plant 9-14-28-1W5,Alberta,110251.7403,87.615998,2.2159,113292.201742
2016,Edmonton Refinery,Alberta,1311150.461,122.048265,7.476407,1316549.060142
2016,Edmundston Pulp Mill,New Brunswick,47709.36133,434.35799,46.949001,72312.870322
2016,Edson Gas Plant,Alberta,179011.8331,561.972991,5.033,196080.821893
2016,EKATI Diamond Mine,Northwest Territories,200347.8302,12.27,51.434001,214321.400413
2016,Elkem Métal Chicoutimi,Quebec,120390.3,39.2054,2.8737,122249.581688
2016,"TransCanada Pipeline, British Columbia System",British Columbia,296866.6341,1200.188293,7.7476,332525.020216
2016,Elkview Operations,British Columbia,259150.7578,5526.414999,25.790901,420724.96661
2016,Elmworth Gas Plant,Alberta,235491.6842,717.404985,4.669,256816.308867
2016,Empress Straddle Gas Plant,Alberta,299987.3513,158.819238,4.630563,305661.389146
2016,Enbridge Gas Distribution Inc.,Ontario,29689.42937,12224.7099,0.78,372188.006586
2016,Exshaw Plant,Alberta,124385.8371,9.105,0.724,124832.637059
2016,Exshaw Cement Plant,Alberta,769877.7056,55.804429,3.920485,772479.158147
2016,Faulkner Plant,Manitoba,130421.0834,2.861,0.442,130618.32137
2016,Woodstock Plant,Ontario,360032.0435,4.043,1.436,360525.787457
2016,Fording River Operations,British Columbia,260156.5469,6618.197679,28.198999,452938.8166
2016,Fort Nelson Gas Plant,British Columbia,852423.7598,197.286496,6.3857,859639.99217
2016,Fort Nelson Generating Station,British Columbia,68202.69625,17.6255,1.7633,69163.48475
2016,Fort Saskatchewan,Alberta,309198.1472,599.551094,11.2063,328955.247256
2016,Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,Alberta,353178.375,25.4354,8.8622,356239.0492
2016,Fort Saskatchewan Nitrogen Operations,Alberta,583139.8513,340.086598,5.9576,594241.0400759999
2016,Fort Saskatchewan Storage and Fractionation,Alberta,85842.34375,2.3973,2.1794,86487.009153
2016,Fort Saskatchewan EOEG,Alberta,55650.6051,29.092801,0.0,56465.20353
2016,Gathering,British Columbia,151153.6045,995.476395,8.9223,181391.353083
2016,Genesee Thermal Generating Station,Alberta,9538959.0,115.199997,164.240005,9585708.201
2016,"Gerdau Ameristeel Corporation, Whitby Mill",Ontario,82131.52466,1.09693,0.94763,82413.360651
2016,International Paper Canadian Pulp Holdings ULC,Alberta,92577.40711,1324.811987,36.2148,139269.064737
2016,Greenhills Operations,British Columbia,267900.4297,4346.196802,24.2186,396011.8692
2016,H.R.Milner Generating Station,Alberta,393247.7462,21.189201,5.7084,395353.769805
2016,Hamilton (Birla Carbon),Ontario,198123.208,0.1051,0.0937,198150.981283
2016,Hangingstone SAGD Demonstration Facility,Alberta,65450.79068,3.7483,0.325,65641.868081
2016,Hanlan Robb Gas Plant,Alberta,193334.756,966.014328,1.8648,220877.329172
2016,Harmac Pacific Operations,British Columbia,129467.7295,121.683999,32.577999,141677.498218
2016,Harmattan Gas Processing Plant,Alberta,359461.2369,785.818011,11.133,384414.386167
2016,Havelock Plant,New Brunswick,63263.14847,0.332,0.417,63382.949471
2016,Hays Gas Plant,Alberta,57440.22253,115.665303,2.9086,61449.630017
2016,HBMS Metallurgical Complex,Manitoba,27281.06478,0.66,1.704,27751.10478
2016,Hibernia Platform,Newfoundland and Labrador,517523.8906,1612.799952,15.5,566789.78933
2016,Highvale Coal Mine,Alberta,105712.0679,3399.877658,4.0164,201972.988304
2016,Hinton Pulp,Alberta,169800.1191,1508.767247,29.988801,219992.634306
2016,Holyrood Thermal Generating Station,Newfoundland and Labrador,1318112.625,14.5,27.4,1325779.625
2016,Howe Sound Pulp and Paper Mill,British Columbia,83548.54,174.8012,38.7412,98721.74160000001
2016,Lloydminster Upgrader,Saskatchewan,1091511.158,1199.312,14.032,1128810.374
2016,Entreprise Indorama PTA Montréal s.e.c.,Quebec,123229.777,25.319,1.128,124237.629038
2016,Maitland Site,Ontario,95783.41078,48.819001,1.688,97703.412811
2016,EVRAZ Inc NA Canada - Regina Facilities,Saskatchewan,178582.0221,0.3795,2.0918,179146.975172
2016,Iroquois Falls Generating Station,Ontario,284747.3125,74.278999,7.428,288795.5445
2016,Joffre LAO Plant,Alberta,165697.8691,4.522677,4.178458,166931.79543
2016,Usine de Joliette,Quebec,828825.0,7.99,3.69,830026.5700000001
2016,Judy Creek Gas Conservation Plant,Alberta,30412.97828,406.281408,3.1019,42610.8612
2016,Kamloops Mill (SFO),British Columbia,94318.83093,228.3581,45.808299,112852.056996
2016,Karr Gas Plant,Alberta,70626.46727,89.946,6.2225,74793.917766
2016,Kaybob Amalgamated Sour Gas Plant,Alberta,200325.7954,491.655611,11.6257,217172.963034
2016,Kaybob South #3 Gas Plant,Alberta,389392.4147,203.1528,5.6376,396574.6571
2016,Keele Valley Landfill,Ontario,83654.55219,21418.92617,0.0,683384.485019
2016,Keephills Thermal Electric Power Generating Plant,Alberta,9027735.0,102.480103,203.252197,9084466.275
2016,"TransCanada Pipeline, Ontario",Ontario,1061070.925,4529.06427,28.240299,1195368.40309
2016,Kirkland Lake Generating Station,Ontario,266587.867,119.614998,13.633,273549.831904
2016,"KRONOS Canada, Inc.",Quebec,182059.6502,2.0866,1.9201,182626.90148
2016,Kruger Wayagamack inc.,Quebec,50672.6,31.605,8.712,53866.22
2016,Richmond Cement Plant,British Columbia,688664.8065,22.699691,3.222803,690154.440631
2016,Bath Cement Plant,Ontario,788096.0,44.808998,6.165,790984.3769
2016,Kamloops Plant,British Columbia,112417.3723,1.616,0.55808,112610.511512
2016,Edmonton Plant,Alberta,508623.0668,3.0107,2.3543,509331.255847
2016,Lennox Generating Station,Ontario,117336.0,13.73,2.59,118406.79
2016,Lingan Generating Station,Nova Scotia,2235344.0,18.222,36.2701,2269247.793
2016,MacKay River Power Plant,Alberta,763044.625,51.214001,19.5667,769663.7925
2016,"MacKay River, In-Situ Oil Sands Plant",Alberta,292920.4583,21.442993,5.49059,294975.868421
2016,Mackenzie Pulp Mill,British Columbia,56111.07011,19.4065,13.0884,60122.878112
2016,Canadian Kraft Paper Industries Ltd.,Manitoba,67009.54865,302.339998,14.75,79383.818585
2016,Usine de Marbleton,Quebec,202647.1831,1.726,2.62,203389.811102
2016,McMahon Cogen Plant,British Columbia,551041.5625,39.220901,13.9142,555827.0107
2016,McMahon Gas Plant,British Columbia,171533.6728,122.994203,1.2985,175321.61296
2016,Meridian Cogeneration Plant,Saskatchewan,897836.3175,56.704099,21.5463,905133.8018
2016,Mildred Lake and Aurora North Plant Sites,Alberta,10272123.63,24515.4245,431.2541,11072837.8553
2016,Mine de Mont-Wright,Quebec,260876.7529,12.641,72.880997,281304.66511
2016,Mississauga Cogeneration Plant,Ontario,348870.0313,22.4251,8.661,351793.0991
2016,Mississauga Lubricants Centre,Ontario,406733.0702,33.0623,7.0453,409525.819168
2016,Mississauga Cement Plant,Ontario,1016816.0,247.3813,2.3691,1024370.4879
2016,Mohawk Street Landfill,Ontario,0.0,3798.899902,0.0,106369.1973
2016,Mosaic Potash Belle Plaine,Saskatchewan,715876.0,14.2119,12.6966,719638.5322
2016,Muskeg River Cogeneration Plant,Alberta,1284970.628,73.302703,24.882,1293616.8332
2016,Nanticoke Refinery,Ontario,1070684.379,262.8,11.6,1081116.77919
2016,Nevis Gas Plant,Alberta,79173.99781,310.914302,8.0286,90007.177272
2016,Nipigon Power Plant,Ontario,114094.5,29.763,2.976,115716.504
2016,Norman Wells Central Processing Facility,Northwest Territories,87947.59648,281.462131,1.949096,96345.046585
2016,North Atlantic Refinery,Newfoundland and Labrador,1251327.0,412.796,15.224,1266919.648
2016,Northwood Pulp Mill,British Columbia,123606.0,98.432003,39.367001,136794.3513
2016,Corunna Site,Ontario,1048101.158,434.865,11.605,1063352.703
2016,INEOS Styrolution,Ontario,107112.6459,8.3963,1.4078,107720.809262
2016,St. Clair River Site,Ontario,70323.05567,3.113,1.132,70710.199667
2016,NOVA Chemicals Corporation (Joffre),Alberta,3064835.553,323.455309,48.046299,3086657.470463
2016,Oshawa Car Assembly Plant,Ontario,89906.77224,1.782,1.585,90376.693239
2016,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ontario,31931.76172,1.271,0.6889,32149.90822
2016,Usine de Thurso,Quebec,56769.0,522.409996,27.95,78929.528042
2016,Pavilion Plant,British Columbia,58398.95004,2.491,0.234,58530.708046
2016,Peace River Complex 5-21,Alberta,263778.9535,138.061999,2.4776,268301.2535539999
2016,Peace River Pulp Division,Alberta,114256.8916,134.140997,37.8199,128035.113055
2016,CEPSA Chimie Bécancour,Quebec,73636.79688,1.06,0.95,73918.22688
2016,Picton  Plant,Ontario,645975.8018,50.810999,2.147,647967.4647799999
2016,Pikes Peak Thermal 04-06-050-23W3,Saskatchewan,193296.0156,150.951202,3.3287,198404.754804
2016,Pine River Gas Plant,British Columbia,444905.6043,96.609,4.154788,448711.67512
